Time (s),Current (nA)
15:50:50.060,-4.227
15:50:50.060,-4.104
15:50:50.060,-3.999
15:50:50.060,-4.247
15:50:50.060,-4.304
15:50:50.060,-4.751
15:50:50.060,-4.336
15:50:50.060,-4.422
15:50:50.060,-4.196
15:50:50.075,-3.775
15:50:50.076,-3.62
15:50:50.076,-3.674
15:50:50.076,-3.552
15:50:50.155,-3.747
15:50:50.155,-3.8
15:50:50.155,-3.904
15:50:50.155,-4.01
15:50:50.155,-4.208
15:50:50.155,-4.899
15:50:50.155,-5.278
15:50:50.155,-5.373
15:50:50.155,-3.461
15:50:50.155,-4.334
15:50:50.155,-5.246
15:50:50.155,-5.4
15:50:50.155,-5.457
15:50:50.155,-5.466
15:50:50.155,-5.082
15:50:50.155,-4.828
15:50:50.155,-5.025
15:50:50.155,-4.634
15:50:50.155,-4.641
15:50:50.155,-4.569
15:50:50.170,-4.34
15:50:50.170,-3.87
15:50:50.170,-3.826
15:50:50.170,-3.704
15:50:50.170,-3.687
15:50:50.170,-3.311
15:50:50.170,-3.2
15:50:50.170,-3.432
15:50:50.170,-3.241
15:50:50.170,-2.902
15:50:50.170,-3.654
15:50:50.170,-3.314
15:50:50.170,-2.351
15:50:50.170,-2.608
15:50:50.170,-2.146
15:50:50.170,-2.117
15:50:50.170,-1.83
15:50:50.170,-1.683
15:50:50.170,-1.261
15:50:50.186,-0.671
15:50:50.186,-0.439
15:50:50.186,-0.299
15:50:50.186,-0.091
15:50:50.186,-0.082
15:50:50.186,-0.07
15:50:50.186,0.0
15:50:50.186,-0.02
15:50:50.186,0.008
15:50:50.186,0.059
15:50:50.186,-0.096
15:50:50.186,-0.019
15:50:50.186,-0.01
15:50:50.186,0.212
15:50:50.186,0.429
15:50:50.186,0.515
15:50:50.186,0.833
15:50:50.186,0.94
15:50:50.186,1.202
15:50:50.186,2.146
15:50:50.186,2.895
15:50:50.202,3.15
15:50:50.202,2.677
15:50:50.202,1.748
15:50:50.202,2.349
15:50:50.202,3.737
15:50:50.202,4.395
15:50:50.202,4.552
15:50:50.202,4.639
15:50:50.202,4.324
15:50:50.202,4.153
15:50:50.202,4.178
15:50:50.202,4.439
15:50:50.202,4.308
15:50:50.202,4.484
15:50:50.202,4.682
15:50:50.202,4.562
15:50:50.202,4.564
15:50:50.202,4.131
15:50:50.202,3.862
15:50:50.202,3.645
15:50:50.202,3.648
15:50:50.202,3.793
15:50:50.202,3.902
15:50:50.202,3.861
15:50:50.202,4.103
15:50:50.218,4.171
15:50:50.218,4.19
15:50:50.218,5.009
15:50:50.218,5.652
15:50:50.218,4.257
15:50:50.218,3.736
15:50:50.218,4.268
15:50:50.218,5.785
15:50:50.218,5.568
15:50:50.218,5.407
15:50:50.218,5.601
15:50:50.218,5.769
15:50:50.218,4.761
15:50:50.218,5.009
15:50:50.218,5.048
15:50:50.218,4.77
15:50:50.218,4.416
15:50:50.218,4.287
15:50:50.234,3.954
15:50:50.234,3.901
15:50:50.234,3.901
15:50:50.234,3.985
15:50:50.234,3.571
15:50:50.234,3.173
15:50:50.234,3.292
15:50:50.234,3.663
15:50:50.234,3.061
15:50:50.234,2.938
15:50:50.234,3.468
15:50:50.234,3.693
15:50:50.234,3.029
15:50:50.234,2.437
15:50:50.234,2.369
15:50:50.234,2.479
15:50:50.234,2.006
15:50:50.234,1.734
15:50:50.234,0.91
15:50:50.234,0.572
15:50:50.234,0.644
15:50:50.234,0.35
15:50:50.234,0.329
15:50:50.234,0.101
15:50:50.234,0.138
15:50:50.250,0.081
15:50:50.250,0.105
15:50:50.250,0.15
15:50:50.250,0.181
15:50:50.250,0.099
15:50:50.250,0.009
15:50:50.250,0.108
15:50:50.250,-0.139
15:50:50.250,-0.26
15:50:50.250,-0.447
15:50:50.250,-0.805
15:50:50.250,-0.897
15:50:50.250,-1.048
15:50:50.250,-2.196
15:50:50.250,-3.251
15:50:50.250,-3.222
15:50:50.250,-2.143
15:50:50.250,-2.367
15:50:50.250,-3.298
15:50:50.250,-3.909
15:50:50.250,-4.229
15:50:50.250,-4.535
15:50:50.250,-4.484
15:50:50.250,-4.085
15:50:50.265,-4.055
15:50:50.265,-4.152
15:50:50.265,-4.359
15:50:50.265,-4.388
15:50:50.265,-4.669
15:50:50.265,-4.402
15:50:50.265,-4.249
15:50:50.265,-3.839
15:50:50.265,-3.863
15:50:50.265,-3.603
15:50:50.265,-3.522
15:50:50.265,-3.66
15:50:50.265,-3.775
15:50:50.265,-3.663
15:50:50.265,-3.904
15:50:50.265,-4.141
15:50:50.265,-4.099
15:50:50.265,-5.01
15:50:50.265,-5.576
15:50:50.265,-5.241
15:50:50.265,-3.748
15:50:50.265,-3.766
15:50:50.265,-4.471
15:50:50.282,-5.389
15:50:50.282,-5.532
15:50:50.282,-5.282
15:50:50.282,-5.432
15:50:50.282,-5.067
15:50:50.282,-5.067
15:50:50.282,-4.788
15:50:50.282,-4.694
15:50:50.282,-4.74
15:50:50.282,-4.53
15:50:50.282,-3.853
15:50:50.282,-3.952
15:50:50.282,-3.821
15:50:50.282,-3.658
15:50:50.282,-3.565
15:50:50.282,-3.369
15:50:50.282,-3.273
15:50:50.282,-3.371
15:50:50.282,-2.752
15:50:50.282,-2.942
15:50:50.282,-3.16
15:50:50.282,-3.455
15:50:50.282,-2.618
15:50:50.297,-2.076
15:50:50.297,-2.791
15:50:50.297,-2.381
15:50:50.297,-1.801
15:50:50.297,-1.786
15:50:50.297,-1.441
15:50:50.297,-0.918
15:50:50.297,-0.425
15:50:50.297,-0.39
15:50:50.297,-0.212
15:50:50.297,-0.142
15:50:50.297,-0.287
15:50:50.297,-0.135
15:50:50.297,0.035
15:50:50.297,0.063
15:50:50.297,-0.006
15:50:50.297,-0.059
15:50:50.297,-0.081
15:50:50.297,-0.016
15:50:50.297,-0.027
15:50:50.297,0.113
15:50:50.297,0.246
15:50:50.297,0.478
15:50:50.313,0.518
15:50:50.313,0.922
15:50:50.313,1.065
15:50:50.313,1.227
15:50:50.313,2.092
15:50:50.313,3.56
15:50:50.313,3.089
15:50:50.313,1.633
15:50:50.313,2.599
15:50:50.313,3.418
15:50:50.313,4.164
15:50:50.313,4.311
15:50:50.313,4.688
15:50:50.313,4.639
15:50:50.313,4.212
15:50:50.313,4.003
15:50:50.313,4.316
15:50:50.313,4.454
15:50:50.313,4.507
15:50:50.313,4.71
15:50:50.313,4.622
15:50:50.313,4.474
15:50:50.313,4.148
15:50:50.329,4.016
15:50:50.329,3.953
15:50:50.329,3.623
15:50:50.329,4.027
15:50:50.329,3.801
15:50:50.329,3.881
15:50:50.329,4.137
15:50:50.329,4.271
15:50:50.329,4.329
15:50:50.329,5.411
15:50:50.329,5.396
15:50:50.329,3.843
15:50:50.329,3.933
15:50:50.329,5.629
15:50:50.329,5.6
15:50:50.329,5.605
15:50:50.329,5.71
15:50:50.329,5.458
15:50:50.329,5.322
15:50:50.329,5.156
15:50:50.329,4.888
15:50:50.329,5.13
15:50:50.329,4.651
15:50:50.329,4.12
15:50:50.329,4.004
15:50:50.345,3.691
15:50:50.345,3.877
15:50:50.345,3.355
15:50:50.345,3.309
15:50:50.345,3.316
15:50:50.345,3.168
15:50:50.345,2.988
15:50:50.345,3.433
15:50:50.345,3.346
15:50:50.345,2.517
15:50:50.345,2.304
15:50:50.345,2.562
15:50:50.345,1.831
15:50:50.345,1.286
15:50:50.345,0.902
15:50:50.345,0.484
15:50:50.345,0.271
15:50:50.345,0.296
15:50:50.345,0.042
15:50:50.345,0.096
15:50:50.345,0.025
15:50:50.345,0.013
15:50:50.361,0.186
15:50:50.361,0.179
15:50:50.361,0.139
15:50:50.361,0.148
15:50:50.365,-0.219
15:50:50.365,-0.422
15:50:50.365,-0.749
15:50:50.365,-1.036
15:50:50.365,-1.901
15:50:50.365,-3.24
15:50:50.365,-3.48
15:50:50.365,-2.095
15:50:50.365,-1.664
15:50:50.365,-2.597
15:50:50.365,-3.592
15:50:50.365,-4.287
15:50:50.365,-4.428
15:50:50.365,-4.726
15:50:50.365,-4.188
15:50:50.376,-4.024
15:50:50.376,-4.067
15:50:50.376,-4.265
15:50:50.376,-4.347
15:50:50.376,-4.405
15:50:50.376,-4.431
15:50:50.376,-4.397
15:50:50.376,-3.859
15:50:50.376,-3.888
15:50:50.376,-3.626
15:50:50.376,-3.524
15:50:50.376,-3.518
15:50:50.376,-3.914
15:50:50.376,-3.641
15:50:50.376,-3.824
15:50:50.376,-4.12
15:50:50.376,-4.151
15:50:50.376,-4.199
15:50:50.376,-5.228
15:50:50.376,-5.365
15:50:50.376,-5.061
15:50:50.376,-3.824
15:50:50.376,-3.794
15:50:50.376,-4.421
15:50:50.392,-5.385
15:50:50.392,-5.716
15:50:50.392,-5.482
15:50:50.392,-5.647
15:50:50.392,-5.036
15:50:50.392,-5.075
15:50:50.392,-4.967
15:50:50.392,-4.718
15:50:50.392,-4.623
15:50:50.392,-4.676
15:50:50.392,-4.29
15:50:50.392,-4.026
15:50:50.392,-3.827
15:50:50.392,-3.795
15:50:50.392,-3.657
15:50:50.392,-3.474
15:50:50.392,-3.214
15:50:50.392,-3.332
15:50:50.409,-3.258
15:50:50.409,-2.92
15:50:50.409,-2.885
15:50:50.409,-3.714
15:50:50.409,-3.298
15:50:50.409,-2.495
15:50:50.409,-2.288
15:50:50.409,-2.353
15:50:50.409,-2.302
15:50:50.409,-1.963
15:50:50.409,-1.637
15:50:50.409,-1.259
15:50:50.409,-0.879
15:50:50.409,-0.562
15:50:50.423,-0.386
15:50:50.424,-0.326
15:50:50.424,-0.218
15:50:50.424,0.043
15:50:50.424,0.083
15:50:50.428,0.025
15:50:50.428,-0.03
15:50:50.428,0.013
15:50:50.428,-0.003
15:50:50.428,-0.107
15:50:50.428,-0.273
15:50:50.428,-0.052
15:50:50.428,0.061
15:50:50.428,0.084
15:50:50.428,0.641
15:50:50.428,0.328
15:50:50.428,0.51
15:50:50.428,0.941
15:50:50.439,1.0
15:50:50.440,1.06
15:50:50.440,2.652
15:50:50.440,3.484
15:50:50.440,2.979
15:50:50.440,1.939
15:50:50.440,2.126
15:50:50.440,3.002
15:50:50.440,3.908
15:50:50.440,4.504
15:50:50.440,4.804
15:50:50.440,4.69
15:50:50.450,4.042
15:50:50.451,4.066
15:50:50.451,4.241
15:50:50.451,4.46
15:50:50.451,4.482
15:50:50.451,4.59
15:50:50.456,4.598
15:50:50.456,4.397
15:50:50.458,4.053
15:50:50.458,4.075
15:50:50.458,3.717
15:50:50.458,3.644
15:50:50.458,3.819
15:50:50.458,3.907
15:50:50.458,3.842
15:50:50.458,4.118
15:50:50.458,4.07
15:50:50.458,4.213
15:50:50.468,4.273
15:50:50.468,5.032
15:50:50.468,5.785
15:50:50.468,5.157
15:50:50.471,3.829
15:50:50.471,4.17
15:50:50.471,4.854
15:50:50.471,5.664
15:50:50.471,5.556
15:50:50.471,5.696
15:50:50.471,5.735
15:50:50.471,5.178
15:50:50.471,5.014
15:50:50.471,4.947
15:50:50.471,4.868
15:50:50.471,4.873
15:50:50.471,4.796
15:50:50.471,4.623
15:50:50.471,4.133
15:50:50.471,3.888
15:50:50.484,3.976
15:50:50.484,3.708
15:50:50.484,3.65
15:50:50.484,3.294
15:50:50.487,3.32
15:50:50.487,3.449
15:50:50.490,2.879
15:50:50.490,3.101
15:50:50.490,3.614
15:50:50.490,3.626
15:50:50.490,2.636
15:50:50.490,2.208
15:50:50.490,2.277
15:50:50.490,2.197
15:50:50.490,1.657
15:50:50.490,1.633
15:50:50.490,1.311
15:50:50.490,0.787
15:50:50.490,0.679
15:50:50.490,0.328
15:50:50.490,0.327
15:50:50.490,0.083
15:50:50.490,-0.05
15:50:50.503,0.184
15:50:50.503,0.186
15:50:50.503,0.08
15:50:50.503,0.078
15:50:50.503,0.103
15:50:50.503,0.32
15:50:50.503,0.12
15:50:50.503,0.061
15:50:50.503,-0.232
15:50:50.503,-0.498
15:50:50.503,-0.663
15:50:50.503,-0.787
15:50:50.503,-0.895
15:50:50.503,-1.388
15:50:50.503,-3.467
15:50:50.503,-3.52
15:50:50.503,-1.917
15:50:50.503,-1.584
15:50:50.503,-2.794
15:50:50.503,-3.749
15:50:50.503,-4.017
15:50:50.503,-4.528
15:50:50.503,-4.811
15:50:50.503,-4.359
15:50:50.519,-4.16
15:50:50.519,-4.086
15:50:50.519,-4.183
15:50:50.519,-4.19
15:50:50.519,-4.496
15:50:50.519,-4.527
15:50:50.519,-4.536
15:50:50.519,-4.329
15:50:50.519,-3.977
15:50:50.519,-3.747
15:50:50.519,-3.655
15:50:50.519,-3.552
15:50:50.519,-3.619
15:50:50.519,-3.723
15:50:50.519,-3.928
15:50:50.519,-4.052
15:50:50.519,-4.018
15:50:50.519,-4.184
15:50:50.519,-5.16
15:50:50.519,-5.665
15:50:50.519,-4.67
15:50:50.519,-3.593
15:50:50.519,-4.143
15:50:50.535,-5.222
15:50:50.535,-5.65
15:50:50.535,-5.486
15:50:50.535,-5.403
15:50:50.535,-5.11
15:50:50.535,-4.853
15:50:50.535,-4.832
15:50:50.535,-4.83
15:50:50.535,-4.665
15:50:50.535,-4.459
15:50:50.535,-4.437
15:50:50.535,-3.92
15:50:50.535,-3.829
15:50:50.535,-3.694
15:50:50.535,-3.679
15:50:50.535,-3.577
15:50:50.535,-3.188
15:50:50.535,-3.237
15:50:50.535,-3.352
15:50:50.535,-3.217
15:50:50.535,-2.805
15:50:50.535,-3.259
15:50:50.551,-3.483
15:50:50.551,-3.346
15:50:50.551,-2.319
15:50:50.551,-2.637
15:50:50.551,-2.316
15:50:50.551,-2.162
15:50:50.551,-1.795
15:50:50.551,-1.308
15:50:50.551,-0.859
15:50:50.551,-0.416
15:50:50.551,-0.438
15:50:50.551,-0.331
15:50:50.551,-0.246
15:50:50.551,0.116
15:50:50.551,0.064
15:50:50.551,0.043
15:50:50.551,-0.008
15:50:50.551,-0.006
15:50:50.551,-0.08
15:50:50.551,-0.115
15:50:50.551,-0.096
15:50:50.551,0.001
15:50:50.551,0.185
15:50:50.567,0.505
15:50:50.567,0.168
15:50:50.567,0.751
15:50:50.567,1.107
15:50:50.567,1.032
15:50:50.567,1.718
15:50:50.567,2.647
15:50:50.567,3.283
15:50:50.567,2.956
15:50:50.567,1.913
15:50:50.567,1.871
15:50:50.567,2.854
15:50:50.575,3.526
15:50:50.575,4.286
15:50:50.575,4.675
15:50:50.575,4.755
15:50:50.575,4.439
15:50:50.575,4.06
15:50:50.575,4.08
15:50:50.575,4.216
15:50:50.575,4.376
15:50:50.575,4.614
15:50:50.575,4.685
15:50:50.583,4.577
15:50:50.583,4.309
15:50:50.583,3.884
15:50:50.583,3.616
15:50:50.583,3.824
15:50:50.583,3.956
15:50:50.583,3.825
15:50:50.583,3.85
15:50:50.583,4.082
15:50:50.583,4.085
15:50:50.583,4.215
15:50:50.583,4.682
15:50:50.583,5.466
15:50:50.583,5.355
15:50:50.583,4.813
15:50:50.583,3.948
15:50:50.583,4.262
15:50:50.583,4.931
15:50:50.583,5.74
15:50:50.583,5.695
15:50:50.583,5.609
15:50:50.583,5.342
15:50:50.599,5.423
15:50:50.599,4.967
15:50:50.599,5.026
15:50:50.599,4.727
15:50:50.599,4.715
15:50:50.599,4.651
15:50:50.599,4.381
15:50:50.599,4.055
15:50:50.599,4.019
15:50:50.599,3.871
15:50:50.599,3.64
15:50:50.599,3.649
15:50:50.599,3.372
15:50:50.599,3.373
15:50:50.599,3.098
15:50:50.599,3.205
15:50:50.599,3.533
15:50:50.599,3.751
15:50:50.614,3.041
15:50:50.614,2.41
15:50:50.614,2.176
15:50:50.614,2.281
15:50:50.614,1.985
15:50:50.614,1.557
15:50:50.614,1.392
15:50:50.614,0.736
15:50:50.614,0.562
15:50:50.614,0.6
15:50:50.614,0.474
15:50:50.614,0.11
15:50:50.614,0.322
15:50:50.614,0.086
15:50:50.614,0.191
15:50:50.614,0.054
15:50:50.614,0.029
15:50:50.614,0.046
15:50:50.614,0.222
15:50:50.614,0.163
15:50:50.614,-0.132
15:50:50.614,-0.196
15:50:50.614,-0.281
15:50:50.630,-0.61
15:50:50.630,-0.721
15:50:50.630,-1.025
15:50:50.630,-1.031
15:50:50.630,-2.442
15:50:50.630,-3.366
15:50:50.630,-2.457
15:50:50.630,-1.668
15:50:50.630,-2.519
15:50:50.630,-3.363
15:50:50.630,-3.939
15:50:50.630,-4.503
15:50:50.630,-4.737
15:50:50.630,-4.382
15:50:50.630,-3.971
15:50:50.630,-4.081
15:50:50.630,-4.293
15:50:50.630,-4.241
15:50:50.630,-4.394
15:50:50.630,-4.362
15:50:50.630,-4.446
15:50:50.630,-3.908
15:50:50.646,-3.825
15:50:50.646,-3.597
15:50:50.646,-3.522
15:50:50.646,-3.759
15:50:50.646,-3.687
15:50:50.646,-3.736
15:50:50.646,-3.934
15:50:50.646,-3.984
15:50:50.646,-4.095
15:50:50.646,-3.978
15:50:50.646,-4.528
15:50:50.646,-5.704
15:50:50.646,-4.874
15:50:50.646,-3.564
15:50:50.646,-4.077
15:50:50.646,-4.549
15:50:50.646,-5.459
15:50:50.646,-5.604
15:50:50.646,-5.433
15:50:50.646,-5.39
15:50:50.646,-5.194
15:50:50.662,-5.053
15:50:50.662,-4.958
15:50:50.662,-4.754
15:50:50.662,-4.796
15:50:50.662,-4.684
15:50:50.662,-4.075
15:50:50.662,-3.905
15:50:50.662,-3.663
15:50:50.662,-3.474
15:50:50.662,-3.415
15:50:50.662,-3.229
15:50:50.662,-3.354
15:50:50.662,-3.267
15:50:50.662,-2.888
15:50:50.662,-3.568
15:50:50.662,-3.329
15:50:50.662,-2.115
15:50:50.662,-2.63
15:50:50.675,-2.28
15:50:50.675,-1.706
15:50:50.677,-1.735
15:50:50.677,-1.14
15:50:50.677,-0.571
15:50:50.677,-0.635
15:50:50.677,-0.366
15:50:50.677,-0.339
15:50:50.677,-0.159
15:50:50.677,-0.256
15:50:50.677,-0.04
15:50:50.677,0.087
15:50:50.677,-0.066
15:50:50.677,0.016
15:50:50.677,-0.072
15:50:50.677,0.053
15:50:50.677,0.156
15:50:50.677,0.152
15:50:50.677,0.642
15:50:50.677,0.606
15:50:50.677,1.164
15:50:50.677,1.115
15:50:50.677,3.05
15:50:50.677,2.985
15:50:50.677,1.807
15:50:50.677,2.468
15:50:50.693,3.268
15:50:50.693,4.139
15:50:50.693,4.407
15:50:50.693,4.746
15:50:50.693,4.204
15:50:50.693,4.087
15:50:50.693,4.178
15:50:50.693,4.261
15:50:50.693,4.472
15:50:50.693,4.565
15:50:50.693,4.684
15:50:50.693,4.482
15:50:50.693,4.541
15:50:50.693,4.082
15:50:50.693,4.027
15:50:50.693,3.718
15:50:50.693,3.795
15:50:50.693,3.965
15:50:50.693,3.799
15:50:50.693,3.863
15:50:50.693,4.053
15:50:50.693,4.144
15:50:50.708,4.137
15:50:50.708,5.331
15:50:50.708,5.499
15:50:50.708,4.059
15:50:50.708,3.975
15:50:50.708,4.645
15:50:50.708,5.381
15:50:50.708,5.757
15:50:50.708,5.467
15:50:50.708,5.528
15:50:50.708,5.096
15:50:50.708,5.072
15:50:50.708,5.081
15:50:50.708,4.717
15:50:50.708,4.639
15:50:50.708,4.647
15:50:50.708,4.226
15:50:50.708,4.057
15:50:50.708,3.877
15:50:50.708,3.732
15:50:50.708,3.69
15:50:50.708,3.52
15:50:50.708,3.219
15:50:50.724,3.245
15:50:50.724,3.359
15:50:50.724,2.943
15:50:50.724,3.27
15:50:50.724,3.625
15:50:50.724,3.481
15:50:50.724,2.832
15:50:50.724,2.117
15:50:50.724,2.239
15:50:50.724,2.593
15:50:50.724,1.762
15:50:50.724,1.471
15:50:50.724,1.024
15:50:50.724,0.695
15:50:50.724,0.643
15:50:50.724,0.268
15:50:50.724,0.363
15:50:50.724,0.155
15:50:50.724,0.261
15:50:50.724,0.148
15:50:50.724,0.12
15:50:50.724,0.066
15:50:50.724,0.169
15:50:50.724,0.308
15:50:50.740,0.065
15:50:50.740,0.109
15:50:50.740,-0.045
15:50:50.740,-0.174
15:50:50.740,-0.364
15:50:50.740,-0.575
15:50:50.740,-0.806
15:50:50.740,-0.928
15:50:50.740,-1.783
15:50:50.740,-2.798
15:50:50.740,-3.285
15:50:50.740,-2.834
15:50:50.740,-1.783
15:50:50.740,-2.409
15:50:50.740,-3.609
15:50:50.740,-4.149
15:50:50.740,-4.536
15:50:50.740,-4.464
15:50:50.740,-4.076
15:50:50.740,-4.33
15:50:50.740,-4.123
15:50:50.740,-4.322
15:50:50.740,-4.437
15:50:50.740,-4.519
15:50:50.756,-4.403
15:50:50.756,-3.946
15:50:50.756,-3.861
15:50:50.756,-3.722
15:50:50.756,-3.665
15:50:50.756,-3.725
15:50:50.756,-3.692
15:50:50.756,-3.602
15:50:50.756,-3.926
15:50:50.756,-4.11
15:50:50.756,-4.096
15:50:50.756,-4.735
15:50:50.756,-5.471
15:50:50.756,-5.642
15:50:50.756,-4.642
15:50:50.756,-3.569
15:50:50.756,-4.047
15:50:50.756,-5.302
15:50:50.756,-5.771
15:50:50.756,-5.545
15:50:50.756,-5.433
15:50:50.756,-5.251
15:50:50.756,-5.308
15:50:50.773,-4.803
15:50:50.773,-4.8
15:50:50.773,-4.576
15:50:50.773,-4.646
15:50:50.773,-4.306
15:50:50.773,-3.935
15:50:50.773,-3.685
15:50:50.773,-3.764
15:50:50.773,-3.482
15:50:50.773,-3.505
15:50:50.782,-3.288
15:50:50.782,-3.282
15:50:50.784,-3.012
15:50:50.785,-2.841
15:50:50.785,-3.275
15:50:50.787,-3.517
15:50:50.787,-2.651
15:50:50.788,-2.325
15:50:50.788,-2.173
15:50:50.788,-2.066
15:50:50.788,-1.83
15:50:50.788,-1.588
15:50:50.788,-1.178
15:50:50.788,-0.734
15:50:50.788,-0.451
15:50:50.788,-0.237
15:50:50.788,-0.479
15:50:50.788,-0.235
15:50:50.788,0.034
15:50:50.788,-0.055
15:50:50.788,-0.115
15:50:50.798,0.036
15:50:50.798,0.065
15:50:50.798,0.052
15:50:50.798,-0.129
15:50:50.798,-0.192
15:50:50.798,-0.039
15:50:50.798,0.035
15:50:50.798,0.174
15:50:50.803,0.451
15:50:50.803,0.685
15:50:50.803,0.858
15:50:50.803,1.095
15:50:50.803,0.963
15:50:50.803,1.565
15:50:50.803,2.831
15:50:50.803,3.381
15:50:50.803,2.465
15:50:50.803,2.017
15:50:50.803,2.899
15:50:50.803,4.047
15:50:50.803,4.572
15:50:50.803,4.725
15:50:50.803,4.751
15:50:50.803,4.19
15:50:50.803,4.035
15:50:50.803,4.175
15:50:50.803,4.418
15:50:50.803,4.494
15:50:50.803,4.713
15:50:50.803,4.671
15:50:50.803,4.518
15:50:50.820,4.369
15:50:50.820,4.045
15:50:50.820,3.845
15:50:50.820,3.716
15:50:50.820,3.837
15:50:50.882,3.833
15:50:50.898,3.846
15:50:50.898,4.016
15:50:50.898,4.098
15:50:50.902,4.144
15:50:50.902,4.339
15:50:50.902,5.096
15:50:50.906,5.577
15:50:50.906,4.907
15:50:50.908,3.82
15:50:50.908,4.022
15:50:50.909,4.791
15:50:50.910,5.715
15:50:50.911,5.717
15:50:50.911,5.469
15:50:50.911,5.549
15:50:50.913,5.391
15:50:50.915,5.197
15:50:50.917,4.972
15:50:50.917,4.885
15:50:50.918,4.815
15:50:50.918,4.4
15:50:50.918,4.126
15:50:50.918,3.934
15:50:50.918,3.91
15:50:50.918,3.751
15:50:50.918,3.79
15:50:50.918,3.426
15:50:50.918,3.176
15:50:50.918,3.426
15:50:50.930,3.316
15:50:50.930,3.011
15:50:50.930,3.447
15:50:50.930,3.591
15:50:50.930,3.186
15:50:50.930,2.59
15:50:50.930,2.201
15:50:50.930,2.382
15:50:50.930,2.242
15:50:50.930,1.906
15:50:50.930,1.777
15:50:50.930,1.286
15:50:50.930,0.717
15:50:50.930,0.659
15:50:50.930,0.503
15:50:50.930,0.129
15:50:50.930,0.327
15:50:50.930,0.102
15:50:50.944,0.202
15:50:50.944,0.283
15:50:50.945,0.04
15:50:50.945,-0.014
15:50:50.945,0.115
15:50:50.945,0.166
15:50:50.945,0.145
15:50:50.951,0.196
15:50:50.951,-0.034
15:50:50.953,-0.153
15:50:50.953,-0.443
15:50:50.953,-0.641
15:50:50.953,-1.053
15:50:50.953,-1.265
15:50:50.957,-3.056
15:50:50.957,-3.252
15:50:50.957,-2.123
15:50:50.957,-1.593
15:50:50.961,-2.5
15:50:50.961,-3.528
15:50:50.961,-4.237
15:50:50.961,-4.581
15:50:50.961,-4.755
15:50:50.961,-4.276
15:50:50.961,-3.981
15:50:50.961,-4.211
15:50:50.961,-4.216
15:50:50.961,-4.227
15:50:50.961,-4.513
15:50:50.961,-4.509
15:50:50.961,-4.351
15:50:50.961,-4.149
15:50:50.961,-3.931
15:50:50.961,-3.587
15:50:50.961,-3.639
15:50:50.961,-3.602
15:50:50.961,-3.782
15:50:50.961,-3.638
15:50:50.977,-3.817
15:50:50.977,-3.861
15:50:50.977,-4.006
15:50:50.977,-4.12
15:50:50.977,-4.259
15:50:50.977,-5.033
15:50:50.977,-5.386
15:50:50.977,-3.94
15:50:50.977,-4.038
15:50:50.977,-4.643
15:50:50.985,-5.126
15:50:50.985,-5.515
15:50:50.985,-5.647
15:50:50.985,-5.441
15:50:50.985,-5.287
15:50:50.985,-5.297
15:50:50.985,-5.077
15:50:50.985,-4.681
15:50:50.985,-4.636
15:50:50.985,-4.555
15:50:50.985,-4.044
15:50:50.985,-3.866
15:50:50.993,-3.803
15:50:50.993,-3.734
15:50:50.993,-3.672
15:50:50.993,-3.416
15:50:50.993,-3.23
15:50:50.993,-3.256
15:50:50.993,-3.367
15:50:50.993,-2.867
15:50:50.993,-3.042
15:50:50.993,-3.502
15:50:50.993,-3.393
15:50:50.993,-2.157
15:50:50.993,-2.477
15:50:50.993,-2.442
15:50:50.993,-2.097
15:50:50.993,-1.663
15:50:50.993,-1.448
15:50:50.993,-0.785
15:50:50.993,-0.45
15:50:50.993,-0.422
15:50:50.993,-0.244
15:50:51.009,-0.181
15:50:51.010,-0.285
15:50:51.010,0.093
15:50:51.010,0.184
15:50:51.010,-0.047
15:50:51.010,-0.102
15:50:51.010,-0.112
15:50:51.010,-0.058
15:50:51.010,-0.032
15:50:51.010,0.331
15:50:51.010,0.186
15:50:51.010,0.566
15:50:51.010,0.912
15:50:51.010,1.014
15:50:51.010,1.073
15:50:51.010,1.997
15:50:51.010,3.319
15:50:51.010,3.385
15:50:51.010,2.278
15:50:51.010,1.665
15:50:51.010,2.571
15:50:51.010,3.479
15:50:51.010,4.175
15:50:51.025,4.414
15:50:51.025,4.872
15:50:51.025,4.517
15:50:51.025,4.138
15:50:51.025,4.74
15:50:51.025,4.462
15:50:51.025,4.123
15:50:51.025,3.984
15:50:51.025,3.772
15:50:51.025,3.726
15:50:51.025,3.793
15:50:51.025,3.866
15:50:51.025,3.88
15:50:51.025,3.926
15:50:51.025,4.148
15:50:51.025,4.135
15:50:51.025,4.74
15:50:51.025,5.418
15:50:51.025,5.496
15:50:51.025,3.825
15:50:51.025,3.937
15:50:51.025,4.676
15:50:51.025,5.404
15:50:51.041,5.883
15:50:51.041,5.4
15:50:51.041,5.527
15:50:51.041,5.242
15:50:51.041,4.769
15:50:51.041,4.905
15:50:51.041,4.877
15:50:51.041,4.963
15:50:51.041,4.679
15:50:51.041,4.312
15:50:51.041,3.897
15:50:51.041,4.184
15:50:51.041,3.911
15:50:51.041,3.55
15:50:51.041,3.551
15:50:51.041,3.49
15:50:51.041,3.314
15:50:51.041,3.379
15:50:51.041,3.183
15:50:51.041,2.881
15:50:51.041,3.07
15:50:51.041,3.546
15:50:51.041,3.522
15:50:51.057,2.723
15:50:51.057,2.198
15:50:51.057,2.321
15:50:51.057,2.257
